"interval.start","interval.end","avg.mod0.count","avg.mod1.count","foldChange","log2FoldChange","areaRatio","areaRatio.abs","areaRatio.sign","dominant","intervals.pvalue","adjusted.pvalue"
"4.51","4.6","34.4132680197905","18.3048397118183","1.88000925228381","0.910739762004575","0.468087724150712","0.468087724150712","1","A","0","0"
"4.6","4.69","32.8340637713504","18.3013140807302","1.79408230614008","0.84324607751266","0.442611971269327","0.442611971269327","1","A","0","0"
"4.69","4.78","31.3272020676008","18.3009176030921","1.71178313279263","0.77549993709954","0.415813848820565","0.415813848820565","1","A","0","0"
"4.78","4.87","29.8984387468833","18.3036604672128","1.63346773179278","0.707937955454065","0.387805476327061","0.387805476327061","1","A","0","0"
"4.87","4.96","28.5520341808226","18.3095544797379","1.55940627678404","0.640996846663906","0.35873029698053","0.35873029698053","1","A","0","0"
"4.96","5.05","27.2909476820112","18.318612419592","1.48979338919923","0.575112265555929","0.328765983760002","0.328765983760002","1","A","0","0"
"5.05","5.14","26.1166621837128","18.330836107042","1.42473927709603","0.510697934677328","0.298117195141663","0.298117195141663","1","A","0","0"
"5.14","5.23","25.0291556301605","18.3462066979133","1.36426870373194","0.44812782278063","0.267006567500589","0.267006567500589","1","A","0","0"
"5.23","5.32","24.0275831149705","18.3646962025964","1.30835723335154","0.3877565075171","0.23568275199705","0.23568275199705","1","A","0","0"
"5.32","5.41","23.1108039692118","18.3862777483555","1.25695936314673","0.329938008919628","0.20442933214917","0.20442933214917","1","A","0","0"
"5.41","5.5","22.2775192990557","18.4109258662722","1.21001624040358","0.275026410964722","0.173564811273552","0.173564811273552","1","A","0","0"
"5.5","5.59","21.5263880469792","18.4386164394713","1.16746221809235","0.223375861581366","0.143441231328228","0.143441231328228","1","A","0","0"
"5.59","5.68","20.8561352355889","18.4693266528885","1.12923094748162","0.175340572659057","0.114441556680525","0.114441556680525","1","A","0","0"
"5.68","5.77","20.2656541850661","18.5030349444946","1.09526108802469","0.131274820054397","0.0869756892363433","0.0869756892363433","1","A","0.2","0.377358490566038"
"5.77","5.86","19.7541048644892","18.539720957891","1.06550173594071","0.0915329435955231","0.0614750156956623","0.0614750156956623","1","A","0.6","0.952380952380952"
"5.86","5.95","19.3210109050577","18.5793654961992","1.03991769304555","0.0564693470836488","0.0383854350325081","0.0383854350325081","1","A","0.8","0.987654320987654"
"5.95","6.04","18.9662809010998","18.6219495083734","1.01849062003802","0.0264326936204884","0.0181549242322189","0.0181549242322189","1","A","1","1"
"6.04","6.13","18.6880013303495","18.6674245800894","1.00110228115142","0.00158937973998958","0.00110106746550453","0.00110106746550453","1","A","1","1"
"6.13","6.22","18.4800573011383","18.7156793907248","0.9874104442234","-0.0182781897824107","-0.0125895557765997","0.0125895557765997","-1","B","1","1"
"6.22","6.31","18.3344681432475","18.7665664784315","0.97697509900489","-0.0336063034203898","-0.0230249009951094","0.0230249009951094","-1","B","1","1"
"6.31","6.4","18.2439615764018","18.8199358051879","0.969395526384991","-0.044842670188992","-0.0306044736150082","0.0306044736150082","-1","B","1","1"
"6.4","6.49","18.201916973671","18.8756364256009","0.964307457680414","-0.0524348893551267","-0.0356925423195855","0.0356925423195855","-1","B","0.8","0.987654320987654"
"6.49","6.58","18.2021884841689","18.9335162805195","0.961373905115395","-0.0568304504208516","-0.0386260948846037","0.0386260948846037","-1","B","0.8","0.987654320987654"
"6.58","6.67","18.2389556354306","18.9934220031817","0.960277491458637","-0.0584767331127407","-0.0397225085413622","0.0397225085413622","-1","B","0.8","0.987654320987654"
"6.67","6.76","18.3065971655756","19.0551987379706","0.960714050654151","-0.05782100737584","-0.0392859493458479","0.0392859493458479","-1","B","0.8","0.987654320987654"
"6.76","6.85","18.3995851509181","19.118689971894","0.962387338147486","-0.0553104333708765","-0.037612661852513","0.037612661852513","-1","B","0.8","0.987654320987654"
"6.85","6.94","18.5123975612959","19.1837373789502","0.965004743111684","-0.0513920614735998","-0.0349952568883154","0.0349952568883154","-1","B","0.8","0.987654320987654"
"6.94","7.03","18.639462929868","19.2501807470787","0.968274696989359","-0.0465117005240852","-0.0317253030106405","0.0317253030106405","-1","B","0.8","0.987654320987654"
"7.03","7.12","18.7759958158598","19.317862034677","0.971949990229534","-0.0410460101756","-0.0280500097704649","0.0280500097704649","-1","B","0.8","0.987654320987654"
"7.12","7.21","18.9193605136086","19.3866317559846","0.975897244644792","-0.035198845096831","-0.0241027553552074","0.0241027553552074","-1","B","0.8","0.987654320987654"
"7.21","7.3","19.0683535593249","19.456345412341","0.980058338562902","-0.029060465812207","-0.0199416614370967","0.0199416614370967","-1","B","0.8","0.987654320987654"
"7.3","7.39","19.2218556189067","19.5268570025144","0.984380415979469","-0.0227121388896942","-0.0156195840205298","0.0156195840205298","-1","B","0.8","0.987654320987654"
"7.39","7.48","19.378711670524","19.5980184011714","0.988809749732947","-0.016235126501439","-0.0111902502670523","0.0111902502670523","-1","B","1","1"
"7.48","7.57","19.5377285454745","19.6696793025244","0.993291667087173","-0.00971068642378146","-0.00670833291282574","0.00670833291282574","-1","B","1","1"
"7.57","7.66","19.6976731858814","19.7416871753749","0.99777050516997","-0.00322007203726037","-0.00222949483002887","0.00222949483002887","-1","B","1","1"
"7.66","7.75","19.8572716617673","19.8138872298547","1.00218959719561","0.00315546767338487","0.0021848133344598","0.0021848133344598","1","A","1","1"
"7.75","7.84","20.0152089924576","19.8861223961699","1.00649129044446","0.00933468811921744","0.00644942535130993","0.00644942535130993","1","A","1","1"
"7.84","7.93","20.1701298182904","19.9582333156612","1.01061699696951","0.0152363491071151","0.0105054605269371","0.0105054605269371","1","A","1","1"
"7.93","8.02","20.32063854117","20.0300585394602","1.01450719682807","0.0207790994872248","0.0142997475754076","0.0142997475754076","1","A","1","1"
"8.02","8.11","20.465068483562","20.1014663171518","1.01808834045604","0.0258627508126955","0.017766965534578","0.017766965534578","1","A","1","1"
"8.11","8.2","20.600988368137","20.1724217333238","1.02124517524365","0.0303292625388866","0.020803207455625","0.020803207455625","1","A","0.8","0.987654320987654"
"8.2","8.29","20.7253615464769","20.2429647899052","1.0238303411372","0.0339766662373594","0.0232756738882437","0.0232756738882437","1","A","0.8","0.987654320987654"
"8.29","8.38","20.8350375229472","20.3131446062781","1.02569237441001","0.0365981028161187","0.0250488109797912","0.0250488109797912","1","A","0.8","0.987654320987654"
"8.38","8.47","20.926831966128","20.3830110803646","1.02668010548683","0.0379867346071203","0.0259867755732749","0.0259867755732749","1","A","0.8","0.987654320987654"
"8.47","8.56","20.9975506719922","20.452614880076","1.02664382012332","0.037935745366355","0.0259523503683262","0.0259523503683262","1","A","0.8","0.987654320987654"
"8.56","8.65","21.0440181673549","20.522007435994","1.02543663104055","0.0362383402738462","0.0248056586536635","0.0248056586536635","1","A","0.8","0.987654320987654"
"8.65","8.74","21.0631107977498","20.5912409353236","1.02291604784327","0.0326877459335025","0.022402667248783","0.022402667248783","1","A","1","1"
"8.74","8.83","21.0517940201732","20.6603683171512","1.01894572725004","0.0270772103727771","0.0185934606165606","0.0185934606165606","1","A","1","1"
"8.83","8.92","21.0071634824846","20.7294432690458","1.01339737926553","0.0192000030420628","0.0132202623962232","0.0132202623962232","1","A","1","1"
"8.92","9.01","20.9264900694773","20.7985202201182","1.00615283433652","0.00884946676578992","0.0061152084718568","0.0061152084718568","1","A","1","1"
"9.01","9.1","20.8080073578657","20.8676494242907","0.997141888613693","-0.00412928691928228","-0.00285811138630669","0.00285811138630669","-1","B","1","1"
"9.1","9.19","20.6530464370982","20.9368627128625","0.986444183177934","-0.0196906748869363","-0.0135558168220654","0.0135558168220654","-1","B","1","1"
"9.19","9.28","20.4655915536568","21.0061756155274","0.974265469747335","-0.0376131606659264","-0.0257345302526646","0.0257345302526646","-1","B","0.6","0.952380952380952"
"9.28","9.37","20.2500482236529","21.0756013284156","0.960828965593989","-0.0576484510368737","-0.0391710344060105","0.0391710344060105","-1","B","0.6","0.952380952380952"
"9.37","9.46","20.0107992955945","21.1451532251989","0.946353950831034","-0.0795482204108708","-0.0536460491689654","0.0536460491689654","-1","B","0.6","0.952380952380952"
"9.46","9.55","19.7521543801625","21.2148448578659","0.931053444533625","-0.103064110829817","-0.068946555466374","0.068946555466374","-1","B","0.6","0.952380952380952"
"9.55","9.64","19.4783077494392","21.2846899575842","0.915132322258639","-0.127947731967003","-0.0848676777413606","0.0848676777413606","-1","B","0.6","0.952380952380952"
"9.64","9.73","19.1933046738177","21.3547024356498","0.898785863753185","-0.153950661127841","-0.101214136246815","0.101214136246815","-1","B","0.6","0.952380952380952"
"9.73","9.82","18.901015962715","21.4248963845267","0.882198710485505","-0.18082444325062","-0.117801289514495","0.117801289514495","-1","B","0.6","0.952380952380952"
"9.82","9.91","18.6051203173488","21.495286078979","0.865544205784889","-0.208320590907217","-0.13445579421511","0.13445579421511","-1","B","0.6","0.952380952380952"
"9.91","10","18.3090939891138","21.5658859772967","0.848984085717072","-0.236190584303686","-0.151015914282928","0.151015914282928","-1","B","0.4","0.740740740740741"
